Close,Adj_Close,Chg
12.657,12.657,-7.90E-05
12.725,12.725,0.005372521
12.706,12.706,-0.001493124
12.822,12.822,0.009129545
12.744,12.744,-0.006083294
12.687,12.687,-0.004472693
12.703,12.703,0.001261133
12.712,12.712,0.000708494
12.682,12.682,-0.002359975
12.706,12.706,0.001892446
12.692,12.692,-0.001101842
12.427,12.427,-0.020879294
12.354,12.354,-0.005874306
12.33,12.33,-0.001942691
12.277,12.277,-0.004298459
12.208,12.208,-0.005620266
12.235,12.235,0.002211664
12.209,12.209,-0.002125051
12.3,12.3,0.007453518
12.298,12.298,-0.000162602
12.305,12.305,0.000569198
12.38,12.38,0.006095083
12.377,12.377,-0.000242326
12.497,12.497,0.009695403
12.535,12.535,0.00304073
12.472,12.472,-0.005025927
12.474,12.474,0.000160359
12.509,12.509,0.002805836
12.944,12.944,0.034774962
12.897,12.897,-0.003631026
12.927,12.927,0.002326122
12.946,12.946,0.001469792
12.946,12.946,0
12.916,12.916,-0.002317318
12.938,12.938,0.001703314
13.044,13.044,0.00819292
13.023,13.023,-0.001609936
13.023,13.023,0
12.951,12.951,-0.00552868
12.946,12.946,-0.000386071
12.95,12.95,0.000308976
13.035,13.035,0.006563707
13.108,13.108,0.005600307
13.129,13.129,0.001602075
12.816,12.816,-0.023840353
12.698,12.698,-0.009207241
12.735,12.735,0.002913845
12.957,12.957,0.017432273
12.86,12.86,-0.007486301
12.882,12.882,0.001710731
12.819,12.819,-0.004890545
12.806,12.806,-0.00101412
12.677,12.677,-0.010073403
12.829,12.829,0.011990219
12.808,12.808,-0.001636916
12.76,12.76,-0.003747658
12.725,12.725,-0.002742947
12.58,12.58,-0.011394892
12.685,12.685,0.008346582
12.64,12.64,-0.003547497
12.637,12.637,-0.000237342
12.815,12.815,0.014085622
12.872,12.872,0.004447913
12.869,12.869,-0.000233064
12.841,12.841,-0.002175771
12.842,12.842,7.79E-05
12.868,12.868,0.002024607
12.88,12.88,0.000932546
12.795,12.795,-0.006599379
12.739,12.739,-0.00437671
12.71,12.71,-0.002276474
12.664,12.664,-0.003619197
12.526,12.526,-0.010897031
12.556,12.556,0.002395018
12.513,12.513,-0.003424658
12.576,12.576,0.005034764
12.581,12.581,0.000397583
12.644,12.644,0.005007551
12.63,12.63,-0.001107245
12.411,12.411,-0.017339667
12.456,12.456,0.003625816
12.386,12.386,-0.005619782
12.44,12.44,0.004359761
12.317,12.317,-0.00988746
12.321,12.321,0.000324754
12.261,12.261,-0.004869735
12.184,12.184,-0.006280075
12.071,12.071,-0.009274458
12.1,12.1,0.002402452
12.112,12.112,0.000991736
11.98,11.98,-0.010898283
12.013,12.013,0.002754591
11.939,11.939,-0.006159993
11.912,11.912,-0.002261496
11.992,11.992,0.006715917
11.932,11.932,-0.005003336
11.977,11.977,0.003771371
11.935,11.935,-0.003506721
11.928,11.928,-0.00058651
