Close,Adj_Close,Chg
47.950001,43.035316,-0.003946804
47.77,42.87376,-0.003754033
48.43,43.879467,0.023457401
48.709999,44.133163,0.005781656
48.91,44.314373,0.004105983
49.84,45.156986,0.01901444
49.209999,44.586178,-0.012640525
48.880001,44.287189,-0.006705867
50.080002,45.374435,0.024549899
50.049999,45.347256,-0.000598994
49.459999,44.812691,-0.011788255
50.23,45.510338,0.015568068
50.259998,45.537529,0.000597469
50.189999,45.474098,-0.001392939
49.709999,45.039204,-0.009563554
50.98,46.189865,0.025547987
51.490002,46.651955,0.010004143
51.32,46.497925,-0.003301684
50.849998,46.072083,-0.009158301
51.43,46.597584,0.011406061
50.900002,46.117393,-0.010305062
51.200001,46.389194,0.005893677
50.950001,46.162689,-0.00488271
50.560001,45.809334,-0.007654558
52.18,47.277115,0.03204109
53.060001,48.074429,0.016864692
52.849998,47.884163,-0.003957738
52.759998,47.802608,-0.001703173
51.900002,47.023426,-0.016299989
51.150002,46.343899,-0.014450819
51.509998,46.670067,0.007037992
50.400002,45.664368,-0.021549123
51.099998,46.298595,0.013888882
51.830002,46.960011,0.014285876
52.240002,47.331474,0.007910198
52.169998,47.268051,-0.001339975
51.029999,46.235165,-0.021851673
50.779999,46.008663,-0.004898912
51.099998,46.298595,0.006301683
51.049999,46.253292,-0.000978496
51.810001,46.941875,0.014887221
52.119999,47.222752,0.005983506
52.369999,47.449261,0.004796607
52.189999,47.286175,-0.003437061
52.130001,47.231815,-0.001149596
52.490002,47.557995,0.006905938
52.09,47.195572,-0.007620653
52.709999,47.757317,0.011902494
52.540001,47.603287,-0.003225265
53.080002,48.092556,0.010278051
53.060001,48.074429,-0.000376919
53.299999,48.29187,0.004523007
52,47.114029,-0.024390047
51.48,46.642883,-0.010000121
51.200001,46.389194,-0.005438965
50.650002,45.890873,-0.010742178
51.099998,46.298595,0.008884599
50,45.301952,-0.02152642
50.279999,45.555641,0.005599957
50.759998,45.99054,0.009546546
50.939999,46.153625,0.003546055
51.830002,46.960011,0.01747178
52.139999,47.240868,0.005980769
52.91,47.938526,0.014768103
52.790001,47.8298,-0.00226803
52.970001,47.992886,0.003409715
52.900002,47.92947,-0.001321363
52.689999,47.739201,-0.003969771
52.07,47.177448,-0.011767122
52.080002,47.186516,0.00019221
52.84,47.875103,0.014592876
54.790001,49.641876,0.036903795
54.5,49.379131,-0.00529281
55.389999,50.185493,0.016330016
56.07,50.801613,0.012276855
56.709999,51.381477,0.011414283
56.75,51.417713,0.000705235
60.209999,54.552605,0.060969106
62.84,56.935493,0.043680554
62.25,56.400921,-0.009389082
62.77,56.872066,0.008353498
62.209999,56.364685,-0.008921445
62.470001,56.600254,0.004179372
63.439999,57.479118,0.015527563
61.220001,55.467705,-0.034993804
61.560001,55.775764,0.005553844
62.889999,56.980793,0.021604886
64.07,58.049919,0.018762919
63.529999,57.560658,-0.00842828
63.540001,57.569717,0.000157382
64.400002,58.348915,0.013534859
64.43,58.376099,0.000465887
63.59,57.615021,-0.013037493
62.68,56.790527,-0.0143104
63.259998,57.316029,0.009253339
63.779999,57.787174,0.008220126
61.84,56.029457,-0.030417078
60.509998,54.824413,-0.02150733
60.18,54.525425,-0.005453556
61.580002,55.793884,0.023263624
61.18,55.431461,-0.006495748
60.869999,55.150597,-0.00506687
60.32,54.652264,-0.009035859
60.75,55.04187,0.007128817
61.790001,55.984161,0.017119531
61.09,55.349918,-0.011328972
61.75,55.947899,0.010803647
61.290001,55.531136,-0.007449127
61.040001,55.304626,-0.004078973
62.799999,56.899246,0.028833393
63.060001,57.134819,0.004140178
63,57.08046,-0.000951416
60.77,55.059994,-0.035396807
59.849998,54.226429,-0.015139213
60.509998,54.824413,0.011027538
60.41,54.733822,-0.001652384
60.889999,55.168709,0.007945489
60.349998,54.679455,-0.008868324
59.939999,54.30798,-0.006793685
60.07,54.425766,0.002168853
59.209999,53.646572,-0.014316638
58.77,53.247913,-0.007431211
59.139999,53.583145,0.006295683
59.630001,54.027103,0.008285404
58.040001,52.586502,-0.026664413
57.259998,51.879791,-0.013439019
57.529999,52.12442,0.004715304
57.810001,52.378117,0.004867143
57.259998,51.879791,-0.009514011
